date,hospital_id,total_visits,respiratory_visits,cardiac_visits,er_visits,urgent_care_visits,admissions,icu_admits,avg_wait_minutes,avg_los_hours,day_visits,night_visits,is_weekend
2021-03-25,PHX_ALL,112,72,40,71,41,22,2,74.0343505598588,7.92178123258716,71,41,0
2021-03-26,PHX_ALL,82,44,38,60,22,12,1,53.918907145300935,7.434418977684048,47,35,0
2021-03-27,PHX_ALL,115,58,57,70,45,24,3,52.58245120741012,8.173653405621149,66,49,1
2021-03-28,PHX_ALL,122,63,59,89,33,19,2,68.20879142133923,7.677424340684377,70,52,1
2021-03-29,PHX_ALL,100,50,50,67,33,16,2,65.50585717210481,8.781383398123635,60,40,0
2021-03-30,PHX_ALL,112,57,55,71,41,20,3,66.39328032082834,5.850296516378455,65,47,0
2021-03-31,PHX_ALL,93,49,44,58,35,17,2,53.631173890724114,6.938869765198916,53,40,0
2021-04-01,PHX_ALL,116,56,60,86,30,20,3,55.27480819296946,8.267930732772948,69,47,0
2021-04-02,PHX_ALL,127,70,57,78,49,22,2,68.98728956505681,8.497224811949343,81,46,0
2021-04-03,PHX_ALL,107,64,43,67,40,23,2,74.28124617319794,8.992759030614764,65,42,1
2021-04-04,PHX_ALL,106,53,53,69,37,21,3,76.84957951530946,8.818225393201287,68,38,1
2021-04-05,PHX_ALL,117,73,44,81,36,18,2,79.60170707310763,7.554458374692776,67,50,0
2021-04-06,PHX_ALL,118,68,50,80,38,21,3,63.872723718811585,9.159871243530604,67,51,0
2021-04-07,PHX_ALL,93,56,37,58,35,20,3,53.67034941095709,6.645958256222546,57,36,0
2021-04-08,PHX_ALL,94,49,45,60,34,16,2,67.17307691983916,8.310887382791837,56,38,0
2021-04-09,PHX_ALL,96,57,39,61,35,15,2,68.8808000927834,9.230522478420994,59,37,0
2021-04-10,PHX_ALL,95,47,48,60,35,19,2,66.70135684160398,8.614944106854969,60,35,1
2021-04-11,PHX_ALL,101,60,41,67,34,19,2,49.18749380609789,7.625770383524123,63,38,1
2021-04-12,PHX_ALL,88,49,39,62,26,17,2,54.464923320932265,6.928221228227877,57,31,0
2021-04-13,PHX_ALL,90,52,38,57,33,14,2,61.762489677712175,5.771408703740714,53,37,0
2021-04-14,PHX_ALL,99,49,50,65,34,16,2,68.59774555704342,7.790539637914204,56,43,0
2021-04-15,PHX_ALL,102,52,50,67,35,20,3,71.7384589008199,6.424782772029081,62,40,0
2021-04-16,PHX_ALL,118,68,50,88,30,19,3,71.55402817825633,7.066865336386063,66,52,0
2021-04-17,PHX_ALL,100,50,50,74,26,19,2,67.64627045230588,6.309254199263329,58,42,1
2021-04-18,PHX_ALL,123,70,53,89,34,23,3,72.57892366688884,7.499607667343345,70,53,1
2021-04-19,PHX_ALL,97,47,50,62,35,16,2,69.58495499374786,7.412030585513017,57,40,0
2021-04-20,PHX_ALL,99,59,40,60,39,21,2,67.2029252119273,7.753614581165706,56,43,0
2021-04-21,PHX_ALL,108,53,55,70,38,23,3,67.9259012803783,7.059493364586037,60,48,0
2021-04-22,PHX_ALL,86,50,36,55,31,17,2,58.65304960690095,8.289283706395183,53,33,0
2021-04-23,PHX_ALL,104,60,44,70,34,16,2,66.85033140033985,7.371794742010034,64,40,0
2021-04-24,PHX_ALL,114,59,55,82,32,18,3,73.07673103071419,6.992277566734481,71,43,1
2021-04-25,PHX_ALL,118,68,50,86,32,22,3,72.5398031111845,8.086292267243437,73,45,1
2021-04-26,PHX_ALL,103,58,45,75,28,17,2,68.94661134676204,9.523552833543816,58,45,0
2021-04-27,PHX_ALL,129,67,62,84,45,28,3,84.44177489080947,8.415160566535118,75,54,0
2021-04-28,PHX_ALL,92,46,46,65,27,15,2,64.7213113819727,6.977144372626393,52,40,0
2021-04-29,PHX_ALL,93,42,51,60,33,17,2,57.70801183621474,5.832538643881296,59,34,0
2021-04-30,PHX_ALL,92,52,40,56,36,16,2,69.66885428795335,7.120587679027929,57,35,0
2021-05-01,PHX_ALL,105,50,55,74,31,20,3,55.57041329864866,7.8349281250881155,60,45,1
2021-05-02,PHX_ALL,104,58,46,63,41,17,2,57.54869295408571,7.19241910874443,61,43,1
2021-05-03,PHX_ALL,114,61,53,75,39,21,3,71.88677811776054,6.114615361759,74,40,0
2021-05-04,PHX_ALL,117,68,49,76,41,20,3,74.23117334229262,6.989434610496566,71,46,0
2021-05-05,PHX_ALL,93,50,43,65,28,20,3,52.93959021196804,8.814538460887757,59,34,0
2021-05-06,PHX_ALL,90,48,42,64,26,14,1,58.937460152106,8.73400100373046,52,38,0
2021-05-07,PHX_ALL,105,62,43,68,37,22,3,61.65132934224273,6.713360830795402,60,45,0
2021-05-08,PHX_ALL,105,60,45,76,29,22,3,62.60658941694722,8.272756787199421,66,39,1
2021-05-09,PHX_ALL,119,67,52,77,42,20,2,78.24878221018355,6.701427215229826,74,45,1
2021-05-10,PHX_ALL,102,58,44,68,34,21,3,71.25204370837801,8.944316281994952,63,39,0
2021-05-11,PHX_ALL,82,39,43,58,24,12,1,59.447022561170336,7.385235847894237,50,32,0
2021-05-12,PHX_ALL,118,69,49,83,35,26,3,66.03230458308059,8.809641498616534,72,46,0
2021-05-13,PHX_ALL,121,70,51,91,30,23,2,60.502802638238876,6.204906652817461,75,46,0
2021-05-14,PHX_ALL,92,46,46,58,34,16,2,73.96147951025559,8.017637101924889,53,39,0
2021-05-15,PHX_ALL,107,58,49,75,32,19,2,71.83691120227934,7.632325936315497,63,44,1
2021-05-16,PHX_ALL,115,63,52,80,35,18,2,63.84664716741488,8.651929070790843,73,42,1
2021-05-17,PHX_ALL,104,57,47,77,27,23,2,71.95679598099913,8.49486779809785,60,44,0
2021-05-18,PHX_ALL,108,61,47,67,41,16,2,66.838211035403,7.725784689474749,65,43,0
2021-05-19,PHX_ALL,124,77,47,88,36,24,3,69.90312396110124,7.3791703609040855,77,47,0
2021-05-20,PHX_ALL,98,59,39,67,31,18,2,67.88169222631683,8.239696182179495,64,34,0
2021-05-21,PHX_ALL,90,44,46,58,32,19,2,56.0680140006982,7.239845500594872,53,37,0
2021-05-22,PHX_ALL,95,55,40,64,31,16,2,60.74994784391912,6.5272150464723575,56,39,1
2021-05-23,PHX_ALL,103,63,40,67,36,19,2,66.87168851359637,6.639847768542315,65,38,1
2021-05-24,PHX_ALL,99,56,43,68,31,18,2,60.7043904569183,6.002835583687618,62,37,0
2021-05-25,PHX_ALL,121,73,48,89,32,24,3,76.65268168214018,7.409708840436936,75,46,0
2021-05-26,PHX_ALL,94,61,33,64,30,15,2,78.15253202942608,8.482692046074378,56,38,0
2021-05-27,PHX_ALL,102,61,41,71,31,17,2,59.565614939142854,7.717829799705434,59,43,0
2021-05-28,PHX_ALL,100,56,44,68,32,17,2,51.67899762956765,6.970232294076959,61,39,0
2021-05-29,PHX_ALL,126,76,50,77,49,25,3,56.7860786601899,8.824855938180079,80,46,1
2021-05-30,PHX_ALL,142,79,63,90,52,23,2,76.39625486804013,7.507523378276611,91,51,1
2021-05-31,PHX_ALL,93,51,42,63,30,18,2,57.59468327899054,7.455350274332779,52,41,0
2021-06-01,PHX_ALL,94,50,44,61,33,16,2,64.86288400853665,7.200369627274484,56,38,0
2021-06-02,PHX_ALL,112,70,42,70,42,24,3,69.6607813762088,8.519130625588353,67,45,0
2021-06-03,PHX_ALL,108,55,53,73,35,23,3,54.57426522708724,6.082771629080499,70,38,0
2021-06-04,PHX_ALL,122,76,46,79,43,23,2,57.080929364148744,7.089802254185344,75,47,0
2021-06-05,PHX_ALL,119,68,51,76,43,21,3,73.06746592276875,6.241754340905466,70,49,1
2021-06-06,PHX_ALL,108,52,56,72,36,18,2,68.48343067775966,7.40040327819073,60,48,1
2021-06-07,PHX_ALL,107,61,46,66,41,16,2,63.69345601306758,8.851427503632431,65,42,0
2021-06-08,PHX_ALL,113,50,63,84,29,19,2,55.64285131894157,7.254552790346473,63,50,0
2021-06-09,PHX_ALL,110,64,46,80,30,22,3,71.77113010211993,7.18931606180435,70,40,0
2021-06-10,PHX_ALL,106,63,43,75,31,20,3,76.97519636339155,8.491724424184136,66,40,0
2021-06-11,PHX_ALL,113,59,54,70,43,24,3,71.12385952175138,8.8285495584553,67,46,0
2021-06-12,PHX_ALL,126,70,56,90,36,22,2,66.02020887547948,7.93142893273121,75,51,1
2021-06-13,PHX_ALL,128,83,45,92,36,25,2,73.75641732456921,8.744714854049892,82,46,1
2021-06-14,PHX_ALL,108,57,51,77,31,20,2,56.471087352530525,6.5830454591220535,63,45,0
2021-06-15,PHX_ALL,98,49,49,60,38,18,2,72.86368571071034,8.837974333925414,56,42,0
2021-06-16,PHX_ALL,102,64,38,71,31,17,2,66.2547546762363,9.688706293937052,66,36,0
2021-06-17,PHX_ALL,114,74,40,83,31,21,2,55.05474470597413,8.301215791188724,72,42,0
2021-06-18,PHX_ALL,90,50,40,62,28,16,1,59.59460511645054,5.215668378657199,57,33,0
2021-06-19,PHX_ALL,116,70,46,81,35,23,2,73.50641208187385,7.261769737602216,66,50,1
2021-06-20,PHX_ALL,107,66,41,72,35,23,2,64.43561903219582,8.252825321669322,60,47,1
2021-06-21,PHX_ALL,100,51,49,68,32,17,2,62.79283422847861,7.078517002833637,55,45,0
2021-06-22,PHX_ALL,115,60,55,70,45,18,2,59.70478234362183,9.072198554250098,66,49,0
2021-06-23,PHX_ALL,102,62,40,71,31,19,2,70.13232789665324,8.128157264435865,64,38,0
2021-06-24,PHX_ALL,101,64,37,62,39,19,2,60.112246399846896,6.8135244992342034,58,43,0
2021-06-25,PHX_ALL,84,49,35,56,28,14,2,42.94843698395974,7.212264810771252,52,32,0
2021-06-26,PHX_ALL,121,61,60,78,43,25,3,68.32994103463685,7.02616677936091,70,51,1
2021-06-27,PHX_ALL,120,78,42,82,38,26,2,78.84919772456283,7.717415121587559,71,49,1
2021-06-28,PHX_ALL,126,66,60,78,48,27,3,69.70456442720042,7.465406759567448,82,44,0
2021-06-29,PHX_ALL,96,51,45,68,28,16,2,77.70387988098815,8.594761800233037,55,41,0
2021-06-30,PHX_ALL,103,58,45,74,29,22,3,69.33174358838814,9.676012056830995,61,42,0
2021-07-01,PHX_ALL,103,65,38,64,39,21,3,68.61006529824293,6.128811666764248,60,43,0
2021-07-02,PHX_ALL,119,71,48,73,46,22,2,69.67281387265912,5.956783713790248,67,52,0
2021-07-03,PHX_ALL,111,63,48,69,42,21,3,67.75371033788568,7.474827578148615,66,45,1
2021-07-04,PHX_ALL,115,66,49,84,31,24,3,67.39261091904397,6.281584301171318,68,47,1
2021-07-05,PHX_ALL,107,59,48,73,34,20,3,64.68184486333978,7.686211603670918,66,41,0
2021-07-06,PHX_ALL,102,59,43,68,34,18,1,69.84693729653719,8.288936113805926,64,38,0
2021-07-07,PHX_ALL,95,40,55,59,36,18,3,56.013350161675476,8.894141897266826,57,38,0
2021-07-08,PHX_ALL,102,55,47,71,31,19,3,56.99284937020592,7.741394558715281,56,46,0
2021-07-09,PHX_ALL,113,64,49,83,30,18,2,59.914439592996985,7.566844775150421,69,44,0
2021-07-10,PHX_ALL,100,49,51,72,28,21,2,81.36523638141723,5.521615083426916,56,44,1
2021-07-11,PHX_ALL,114,65,49,79,35,22,3,73.44274321336462,7.806185149185799,70,44,1
2021-07-12,PHX_ALL,92,50,42,56,36,18,3,65.03593761344115,7.411287260549462,57,35,0
2021-07-13,PHX_ALL,114,73,41,70,44,18,2,60.739882637652535,8.418956814212745,65,49,0
2021-07-14,PHX_ALL,82,52,30,50,32,16,2,64.58673840539862,6.43151189847091,52,30,0
2021-07-15,PHX_ALL,93,49,44,59,34,15,2,61.96742922837337,6.92494739976414,60,33,0
2021-07-16,PHX_ALL,105,57,48,65,40,16,2,68.213351529054,6.121997744695816,66,39,0
2021-07-17,PHX_ALL,131,72,59,84,47,24,3,66.48703747309155,5.828707193115935,76,55,1
2021-07-18,PHX_ALL,111,59,52,73,38,20,2,69.58215085934062,6.611502909203217,68,43,1
2021-07-19,PHX_ALL,93,52,41,69,24,18,3,59.509331694348134,5.789674185746984,60,33,0
2021-07-20,PHX_ALL,123,63,60,85,38,19,2,65.7751107437585,8.296712295420612,72,51,0
2021-07-21,PHX_ALL,83,41,42,60,23,15,2,65.77285068645799,6.641865943333142,52,31,0
2021-07-22,PHX_ALL,74,43,31,52,22,12,2,44.898337531759985,6.441762869925212,41,33,0
2021-07-23,PHX_ALL,105,61,44,65,40,23,3,71.01821011451321,6.615586953824788,58,47,0
2021-07-24,PHX_ALL,106,54,52,75,31,20,2,72.27588906842396,4.387434567487567,66,40,1
2021-07-25,PHX_ALL,100,59,41,64,36,20,3,57.962850595590076,9.008310748747551,63,37,1
2021-07-26,PHX_ALL,109,57,52,76,33,19,3,61.13737231094025,6.679729477223211,69,40,0
2021-07-27,PHX_ALL,103,58,45,67,36,16,1,64.11579454986878,7.147579930150093,66,37,0
2021-07-28,PHX_ALL,93,55,38,70,23,20,2,65.15628968369776,5.90510783471069,52,41,0
2021-07-29,PHX_ALL,85,47,38,54,31,14,1,59.27716006548619,8.171930343440634,49,36,0
2021-07-30,PHX_ALL,111,64,47,71,40,20,2,71.76849968153503,7.863428937037325,71,40,0
2021-07-31,PHX_ALL,120,63,57,89,31,23,3,85.1038372202992,7.073634714734132,68,52,1
2021-08-01,PHX_ALL,111,60,51,67,44,17,2,64.23826584680229,7.327770388655977,69,42,1
2021-08-02,PHX_ALL,122,66,56,86,36,25,3,57.87856023437263,9.61817992212487,74,48,0
2021-08-03,PHX_ALL,87,45,42,62,25,16,1,67.70738866424522,7.167030568118722,49,38,0
2021-08-04,PHX_ALL,82,44,38,59,23,14,1,73.06651660742023,6.958266462384095,47,35,0
2021-08-05,PHX_ALL,92,43,49,69,23,14,2,65.74214690440898,6.398618513860734,55,37,0
2021-08-06,PHX_ALL,100,53,47,75,25,16,2,56.29801059717066,5.605418849527697,64,36,0
2021-08-07,PHX_ALL,115,62,53,70,45,24,2,68.50886109411839,7.639961326420656,71,44,1
2021-08-08,PHX_ALL,109,59,50,79,30,22,3,58.75181212630693,8.005485112324617,67,42,1
2021-08-09,PHX_ALL,104,56,48,72,32,17,2,71.34284395170359,8.67958446432767,62,42,0
2021-08-10,PHX_ALL,85,46,39,59,26,13,1,49.689676778412526,4.951503465500345,49,36,0
2021-08-11,PHX_ALL,118,68,50,73,45,23,3,67.9989697053744,6.73490367297697,66,52,0
2021-08-12,PHX_ALL,99,59,40,69,30,19,2,56.66529738964875,6.89925890944355,58,41,0
2021-08-13,PHX_ALL,114,59,55,85,29,20,3,70.21459748107968,7.776519151426799,63,51,0
2021-08-14,PHX_ALL,116,57,59,85,31,20,2,66.86926658289794,7.674966308471578,66,50,1
2021-08-15,PHX_ALL,118,59,59,79,39,19,2,71.81409682600211,7.73831131431273,70,48,1
2021-08-16,PHX_ALL,107,56,51,65,42,21,3,67.27880443973092,8.048096058569945,63,44,0
2021-08-17,PHX_ALL,106,56,50,69,37,23,3,58.90672777820711,6.716706889220891,59,47,0
2021-08-18,PHX_ALL,108,55,53,78,30,18,2,72.41501650823218,8.594141442233695,66,42,0
2021-08-19,PHX_ALL,116,56,60,82,34,22,2,69.40987478525507,8.253452441699482,70,46,0
2021-08-20,PHX_ALL,103,54,49,69,34,19,2,57.9917679370728,7.240167735871921,57,46,0
2021-08-21,PHX_ALL,121,68,53,74,47,22,2,89.22741244964634,9.520907991888915,78,43,1
2021-08-22,PHX_ALL,111,64,47,74,37,19,2,72.11144133373699,9.276416035571767,62,49,1
2021-08-23,PHX_ALL,118,62,56,79,39,25,3,69.17391557280556,8.792895355193808,75,43,0
2021-08-24,PHX_ALL,92,49,43,68,24,17,2,73.92163621361458,4.321443229432207,51,41,0
2021-08-25,PHX_ALL,122,61,61,85,37,23,3,86.33452487509285,9.518945092717974,78,44,0
2021-08-26,PHX_ALL,100,55,45,65,35,17,2,63.837204621488915,8.294758522471934,55,45,0
2021-08-27,PHX_ALL,83,42,41,56,27,14,2,62.67917989147809,9.166408637712937,52,31,0
2021-08-28,PHX_ALL,114,66,48,70,44,18,2,61.29597745597646,9.017464591733539,67,47,1
2021-08-29,PHX_ALL,104,48,56,78,26,21,3,65.02245799385591,9.158342677497286,65,39,1
2021-08-30,PHX_ALL,110,59,51,72,38,18,2,66.40749956992104,8.57865485018038,65,45,0
2021-08-31,PHX_ALL,93,53,40,62,31,18,2,64.37861626897323,8.708693198645513,52,41,0
2021-09-01,PHX_ALL,95,53,42,62,33,17,2,66.16208382909608,9.39412374073444,60,35,0
2021-09-02,PHX_ALL,78,53,25,55,23,14,1,62.878627590624475,7.2765547383782065,43,35,0
2021-09-03,PHX_ALL,95,54,41,66,29,17,1,65.40114125039968,5.827769455921871,61,34,0
2021-09-04,PHX_ALL,83,41,42,59,24,15,2,50.214058986966684,6.852539099984858,46,37,1
2021-09-05,PHX_ALL,93,51,42,60,33,15,1,55.392263154071316,7.749945599383437,56,37,1
2021-09-06,PHX_ALL,109,50,59,71,38,19,2,63.32873904429061,7.7548875843715575,68,41,0
2021-09-07,PHX_ALL,110,60,50,68,42,22,3,65.74207526461417,6.453438033840573,65,45,0
2021-09-08,PHX_ALL,105,53,52,73,32,21,2,74.9061943237769,5.9689323748050205,60,45,0
2021-09-09,PHX_ALL,89,53,36,54,35,15,1,52.3964881051767,6.538837331365171,56,33,0
2021-09-10,PHX_ALL,100,52,48,69,31,18,2,62.1406796146344,8.307739555984151,63,37,0
2021-09-11,PHX_ALL,112,61,51,82,30,18,2,76.22407598571239,9.320339770822969,72,40,1
2021-09-12,PHX_ALL,98,51,47,72,26,16,1,62.00098020402711,8.376567613777702,58,40,1
2021-09-13,PHX_ALL,118,75,43,79,39,18,2,74.0833251987426,8.917427287114135,71,47,0
2021-09-14,PHX_ALL,111,59,52,74,37,24,3,67.18366365657677,7.639184426836443,65,46,0
2021-09-15,PHX_ALL,98,63,35,60,38,16,2,66.4542660585978,5.717917542294036,56,42,0
2021-09-16,PHX_ALL,101,60,41,71,30,17,2,63.47221964952367,7.064779419117294,63,38,0
2021-09-17,PHX_ALL,103,59,44,74,29,17,2,71.23652378182683,7.301235588127621,60,43,0
2021-09-18,PHX_ALL,88,50,38,56,32,14,1,49.039548740748515,6.762947513164318,52,36,1
2021-09-19,PHX_ALL,109,62,47,72,37,21,2,64.79350393289162,7.7346948653746255,64,45,1
2021-09-20,PHX_ALL,92,42,50,67,25,14,1,64.97258141355447,7.78141975989295,57,35,0
2021-09-21,PHX_ALL,88,47,41,64,24,14,1,65.66956198404954,8.113015188243498,56,32,0
2021-09-22,PHX_ALL,97,57,40,62,35,19,2,76.04362098203062,7.161880135633665,60,37,0
2021-09-23,PHX_ALL,122,67,55,83,39,21,2,68.47180266507539,6.036240594355406,73,49,0
2021-09-24,PHX_ALL,108,52,56,68,40,22,3,79.23585409488699,7.177122280708865,68,40,0
2021-09-25,PHX_ALL,106,58,48,65,41,20,3,61.52780938672263,7.663710396991984,65,41,1
2021-09-26,PHX_ALL,119,76,43,88,31,20,2,81.32917129235713,9.102807922133408,66,53,1
2021-09-27,PHX_ALL,117,72,45,85,32,23,3,76.63973701358697,7.272192157815894,65,52,0
2021-09-28,PHX_ALL,112,61,51,80,32,18,2,61.292331362942214,8.252543628399401,62,50,0
2021-09-29,PHX_ALL,101,60,41,61,40,19,2,67.75631389801457,7.810087899635432,60,41,0
2021-09-30,PHX_ALL,93,49,44,68,25,17,2,62.49011331574247,7.403900533123389,59,34,0
2021-10-01,PHX_ALL,109,51,58,73,36,18,1,72.7046767494,8.610533319324592,63,46,0
2021-10-02,PHX_ALL,117,59,58,76,41,22,2,68.31382729253352,7.179158803247419,69,48,1
2021-10-03,PHX_ALL,123,77,46,84,39,26,3,69.44203019470615,7.384813550356483,79,44,1
2021-10-04,PHX_ALL,108,58,50,66,42,24,4,78.35275666210282,7.648099176905772,68,40,0
2021-10-05,PHX_ALL,113,61,52,81,32,22,3,68.11023284435463,7.1198534949063,70,43,0
2021-10-06,PHX_ALL,94,50,44,65,29,17,1,69.81137859353413,7.8880122910546,54,40,0
2021-10-07,PHX_ALL,116,75,41,73,43,19,3,67.9971881196464,7.106807695633868,65,51,0
2021-10-08,PHX_ALL,103,65,38,65,38,17,2,79.23330607382019,7.786304207745135,57,46,0
2021-10-09,PHX_ALL,137,91,46,86,51,25,3,70.67332296531605,8.139827231213244,77,60,1
2021-10-10,PHX_ALL,104,56,48,63,41,18,2,61.28685175002253,7.794925964776706,60,44,1
2021-10-11,PHX_ALL,121,68,53,83,38,26,3,83.49613744892721,7.460258604936961,73,48,0
2021-10-12,PHX_ALL,103,49,54,75,28,18,2,62.34042887283798,7.220911705473173,57,46,0
2021-10-13,PHX_ALL,93,58,35,56,37,16,2,75.70859444931514,7.45600926799705,52,41,0
2021-10-14,PHX_ALL,95,47,48,58,37,17,2,70.6347246367585,7.602074506161313,54,41,0
2021-10-15,PHX_ALL,97,54,43,67,30,20,2,62.86280234751332,7.435798084608844,59,38,0
2021-10-16,PHX_ALL,118,58,60,85,33,23,3,55.89365222386274,9.565362356513084,72,46,1
2021-10-17,PHX_ALL,119,62,57,77,42,23,3,70.5454535658253,6.889263081258716,72,47,1
2021-10-18,PHX_ALL,94,48,46,61,33,16,2,64.0130404282674,7.3157962050472864,54,40,0
2021-10-19,PHX_ALL,100,52,48,69,31,21,3,74.33774186643498,5.926370977883016,59,41,0
2021-10-20,PHX_ALL,126,66,60,81,45,19,3,85.50757740992088,8.392081478667386,71,55,0
2021-10-21,PHX_ALL,121,63,58,73,48,26,4,65.82010256685001,6.804753463623186,69,52,0
2021-10-22,PHX_ALL,106,63,43,75,31,20,2,73.20945411190546,7.341689744123424,68,38,0
2021-10-23,PHX_ALL,113,56,57,78,35,20,2,75.0232172481068,7.3879356746686735,73,40,1
2021-10-24,PHX_ALL,114,64,50,78,36,21,2,77.78730161928355,8.060891126601172,70,44,1
2021-10-25,PHX_ALL,108,66,42,77,31,21,3,71.38951929708436,7.10720908245482,69,39,0
2021-10-26,PHX_ALL,88,46,42,62,26,13,1,45.86001847230584,6.6646943023060174,54,34,0
2021-10-27,PHX_ALL,98,50,48,62,36,21,3,63.156620539777926,8.895856464085899,54,44,0
2021-10-28,PHX_ALL,81,44,37,53,28,15,1,50.054339400664674,7.404566790474527,53,28,0
2021-10-29,PHX_ALL,105,64,41,65,40,18,2,64.8791538166554,7.038949147977732,59,46,0
2021-10-30,PHX_ALL,120,67,53,74,46,19,2,78.84003388907115,7.64916632818877,74,46,1
2021-10-31,PHX_ALL,107,56,51,75,32,19,2,69.54120668699977,9.285354952270746,62,45,1
2021-11-01,PHX_ALL,134,90,44,98,36,25,3,84.38472693117944,7.944835121748903,79,55,0
2021-11-02,PHX_ALL,100,59,41,74,26,18,2,67.73403136570832,6.810723376847612,61,39,0
2021-11-03,PHX_ALL,97,66,31,67,30,19,2,53.71339248264877,6.7550038498736065,58,39,0
2021-11-04,PHX_ALL,117,78,39,73,44,21,3,49.933223947418114,7.290873519010423,67,50,0
2021-11-05,PHX_ALL,127,81,46,78,49,28,3,74.29047009343671,7.445502277573277,74,53,0
2021-11-06,PHX_ALL,147,89,58,106,41,28,3,77.38858826919068,7.1603521516507564,86,61,1
2021-11-07,PHX_ALL,121,73,48,83,38,25,2,63.48443408494494,6.795799903053021,78,43,1
2021-11-08,PHX_ALL,128,87,41,89,39,20,3,59.794982002788984,7.230679625638631,81,47,0
2021-11-09,PHX_ALL,114,81,33,82,32,20,2,63.32205429221831,8.371571018453098,68,46,0
2021-11-10,PHX_ALL,113,70,43,80,33,20,3,67.3440681210818,7.378762712727126,64,49,0
2021-11-11,PHX_ALL,125,84,41,91,34,24,3,77.82702258965112,7.792838310905959,79,46,0
2021-11-12,PHX_ALL,123,67,56,75,48,26,2,73.40904865254385,9.230088025254897,70,53,0
2021-11-13,PHX_ALL,108,67,41,77,31,17,2,80.26453797738183,8.955007149938417,62,46,1
2021-11-14,PHX_ALL,144,93,51,105,39,22,3,69.91516755163684,8.097875056862264,84,60,1
2021-11-15,PHX_ALL,131,79,52,84,47,27,3,81.34847113645947,7.489136489316592,84,47,0
2021-11-16,PHX_ALL,107,65,42,74,33,18,2,67.47838994502982,6.775569686326463,60,47,0
2021-11-17,PHX_ALL,120,74,46,78,42,24,4,76.55735299294868,8.592775769708238,67,53,0
2021-11-18,PHX_ALL,121,80,41,90,31,23,3,67.80788109387565,7.715292766477712,73,48,0
2021-11-19,PHX_ALL,118,76,42,71,47,25,2,78.97344299112473,7.473505109677209,68,50,0
2021-11-20,PHX_ALL,120,65,55,82,38,19,2,73.36179806676193,7.0863354248624475,73,47,1
2021-11-21,PHX_ALL,119,65,54,74,45,19,3,65.264440120658,7.110333590988612,71,48,1
2021-11-22,PHX_ALL,114,71,43,81,33,22,3,69.10380776869448,8.100058191493245,68,46,0
2021-11-23,PHX_ALL,129,87,42,81,48,28,4,71.78355312850319,6.764561734112738,72,57,0
2021-11-24,PHX_ALL,121,62,59,77,44,22,2,75.21342680510234,8.914868693787938,68,53,0
2021-11-25,PHX_ALL,110,69,41,74,36,19,2,58.56178600500393,7.166155356185081,70,40,0
2021-11-26,PHX_ALL,124,77,47,91,33,24,3,71.96518638307444,7.830364055748208,79,45,0
2021-11-27,PHX_ALL,93,67,26,59,34,20,2,66.06245802119464,6.023022041859446,53,40,1
2021-11-28,PHX_ALL,141,89,52,88,53,29,4,77.56418645754427,8.307634061757636,79,62,1
2021-11-29,PHX_ALL,94,63,31,67,27,21,3,73.97552995511197,7.05167905730944,52,42,0
2021-11-30,PHX_ALL,110,72,38,74,36,17,2,74.19218219256842,7.649919401143533,67,43,0
2021-12-01,PHX_ALL,101,55,46,74,27,16,2,65.24015362607402,8.99170889836189,63,38,0
2021-12-02,PHX_ALL,99,68,31,62,37,19,2,66.43351277998138,7.65769804579024,58,41,0
2021-12-03,PHX_ALL,129,85,44,90,39,27,3,76.06532441185598,7.285340815854196,80,49,0
2021-12-04,PHX_ALL,121,82,39,77,44,21,3,74.52639683333459,7.2086800894534315,75,46,1
2021-12-05,PHX_ALL,131,105,26,82,49,22,3,59.69473603468313,8.71513118591377,84,47,1
2021-12-06,PHX_ALL,114,62,52,80,34,23,2,66.78778963384521,9.078693290993424,63,51,0
2021-12-07,PHX_ALL,121,89,32,83,38,19,3,59.42448745445259,8.20191802075105,69,52,0
2021-12-08,PHX_ALL,116,74,42,83,33,20,3,80.0262475796759,8.508712744554769,65,51,0
2021-12-09,PHX_ALL,99,66,33,64,35,18,3,64.21320383997659,8.089737723336706,63,36,0
2021-12-10,PHX_ALL,127,82,45,85,42,24,3,71.55327240256301,9.45906441335752,80,47,0
2021-12-11,PHX_ALL,121,76,45,80,41,24,3,78.47437865626588,5.970409827273967,74,47,1
2021-12-12,PHX_ALL,108,67,41,81,27,19,2,70.778598379599,8.327218939304528,60,48,1
2021-12-13,PHX_ALL,110,73,37,71,39,21,2,58.97092388496634,8.683736043903565,64,46,0
2021-12-14,PHX_ALL,133,76,57,86,47,25,4,74.33275709978105,6.821276293864427,77,56,0
2021-12-15,PHX_ALL,125,86,39,82,43,24,2,69.81866421418893,7.114331815993584,76,49,0
2021-12-16,PHX_ALL,111,70,41,76,35,22,2,54.343736891151565,6.869217251371847,64,47,0
2021-12-17,PHX_ALL,111,66,45,71,40,19,3,62.77779013410236,6.991209803622617,62,49,0
2021-12-18,PHX_ALL,123,77,46,91,32,19,3,70.43167742386828,7.478282949064474,77,46,1
2021-12-19,PHX_ALL,152,108,44,97,55,24,2,79.68039254806526,8.782602813054941,88,64,1
2021-12-20,PHX_ALL,120,75,45,88,32,20,3,59.14214861058153,8.76567465116737,71,49,0
2021-12-21,PHX_ALL,120,80,40,74,46,22,3,80.2133246643798,8.981316957768536,68,52,0
